# MGA SCAN
# Sequence: EARTH → JUPITER → SATURN
# v∞ bounds: {'EARTH': (3, 13), 'JUPITER': (3, 13), 'SATURN': (0, 100)}
# Periapsis radii: [1.05, 1.1, 1.2, 1.3, 1.4, 1.5, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 15, 20, 30]
# Min flyby alt: {'JUPITER': 5000}
# Grid resolution: 7 days
# Propagation: 3000 days
#
sequence,t_launch_et,t_launch_utc,vinf_dep_km_s,c3_km2_s2,vinf_dep_vec_x,vinf_dep_vec_y,vinf_dep_vec_z,flyby_body,t_flyby_et,t_flyby_utc,tof_leg1_days,vinf_flyby_km_s,flyby_periapsis_km,flyby_alt_km,turn_angle_deg,vinf_in_vec_x,vinf_in_vec_y,vinf_in_vec_z,vinf_out_vec_x,vinf_out_vec_y,vinf_out_vec_z,target_body,t_arrival_et,t_arrival_utc,tof_leg2_days,tof_total_days,vinf_target_km_s,min_range_km,soi_fraction,vinf_target_vec_x,vinf_target_vec_y,vinf_target_vec_z
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.8950709774381,166.28285551316642,1.3903046086907977,12.046854717993298,-4.384426987849399,JUPITER,-651239949.8160741,1979 MAY 14 00:00:00,653.0000231479729,8.8119879679861,559568.0,489622.0,96.28080978744916,-0.5690770246515022,8.76791186826027,0.6715688783485168,-8.653026000721049,-1.524883018598807,0.6715688783485168,SATURN,-589984541.8906028,1981 APR 21 23:23:27,708.974628767029,1361.974651915002,12.536762918736127,39147120.385068335,0.7140231045314163,-12.201082222377789,-2.825924925070183,0.5640615225672898
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.768122764989426,163.02495894184125,1.424638682243362,12.015129718899285,-4.078237536598418,JUPITER,-650635149.8160741,1979 MAY 21 00:00:00,660.0000231479729,8.660201504588722,489622.0,419676.0,101.68890329947766,-0.5258651326821759,8.622474228250159,0.6127757709568279,-8.337122898654034,-2.261852720083157,0.612775770956828,SATURN,-587931973.5799805,1981 MAY 15 17:32:55,725.731206436269,1385.7312295842419,12.187499982654725,14121130.587211024,0.25756207358791544,-11.652457014575736,-3.535142411692048,0.5081038080252489
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.768122764989426,163.02495894184125,1.424638682243362,12.015129718899285,-4.078237536598418,JUPITER,-650635149.8160741,1979 MAY 21 00:00:00,660.0000231479729,8.660201504588722,559568.0,489622.0,97.41166463294725,-0.5258651326821759,8.622474228250159,0.6127757709568279,-8.482597494028308,-1.6337489736534367,0.6127757709568279,SATURN,-588526026.8558503,1981 MAY 08 20:32:02,718.8555898174051,1378.855612965378,12.285377138425938,26957270.592203498,0.4916865876367318,-11.908176385980502,-2.9772126189914783,0.5118902373096225
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.659847669594894,160.27174301734726,1.4516296985276682,11.982467526999702,-3.8190294840570953,JUPITER,-650030349.8160741,1979 MAY 28 00:00:00,667.0000231479729,8.512844858813361,489622.0,419676.0,102.7696151854829,-0.48153304506861616,8.480552583820288,0.5629221880429404,-8.164366708299632,-2.3440909651382165,0.5629221880429404,SATURN,-586473097.6046343,1981 JUN 01 14:47:31,735.616345039813,1402.616368187786,11.939815146760877,25845167.330402788,0.47140240285533125,-11.357788651030756,-3.653066490355716,0.4636031863324561
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.659847669594894,160.27174301734726,1.4516296985276682,11.982467526999702,-3.8190294840570953,JUPITER,-650030349.8160741,1979 MAY 28 00:00:00,667.0000231479729,8.512844858813361,559568.0,489622.0,98.52170595069693,-0.48153304506861616,8.480552583820288,0.5629221880429404,-8.31557002412835,-1.7328997011518088,0.5629221880429403,SATURN,-587068430.93325,1981 MAY 25 17:25:18,728.7259129956502,1395.7259361436231,12.038448954930672,15932130.632664602,0.2905937720127763,-11.619082724928719,-3.1148762907703453,0.46767035926086276
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.659847669594894,160.27174301734726,1.4516296985276682,11.982467526999702,-3.8190294840570953,JUPITER,-650030349.8160741,1979 MAY 28 00:00:00,667.0000231479729,8.512844858813361,629514.0,559568.0,94.68437411973001,-0.48153304506861616,8.480552583820288,0.5629221880429404,-8.412899747897423,-1.1725033186569067,0.5629221880429404,SATURN,-587464412.8443167,1981 MAY 21 03:25:36,724.14278902497,1391.142812172943,12.09834177910267,50380167.27197948,0.9189080343204928,-11.802111679495052,-2.6189939991057294,0.47000440567704127
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.566080267142102,157.90637328025812,1.4728578349361818,11.94991911247563,-3.5967341135556365,JUPITER,-649425549.8160741,1979 JUN 04 00:00:00,674.0000231479729,8.37257123887257,489622.0,419676.0,103.80816067146242,-0.4354534620753334,8.345041880018796,0.520197513541855,-7.999942186018364,-2.4145949385486465,0.5201975135418548,SATURN,-585044562.097895,1981 JUN 18 03:36:27,745.1503208122582,1419.150343960231,11.703139201720523,37046790.84336453,0.6757141866555968,-11.075000852240139,-3.7585593997747857,0.42550503650660565
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.566080267142102,157.90637328025812,1.4728578349361818,11.94991911247563,-3.5967341135556365,JUPITER,-649425549.8160741,1979 JUN 04 00:00:00,674.0000231479729,8.37257123887257,559568.0,489622.0,99.58956244659814,-0.4354534620753334,8.345041880018796,0.520197513541855,-8.155889799074936,-1.8195618379836462,0.520197513541855,SATURN,-585638611.4477719,1981 JUN 11 06:35:37,738.2747496331276,1412.2747727811006,11.801560935397598,8867436.70787913,0.16173743113454409,-11.34027073993131,-3.2389056108067322,0.42963996700152407
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.566080267142102,157.90637328025812,1.4728578349361818,11.94991911247563,-3.5967341135556365,JUPITER,-649425549.8160741,1979 JUN 04 00:00:00,674.0000231479729,8.37257123887257,629514.0,559568.0,95.77488998954931,-0.4354534620753334,8.345041880018796,0.520197513541855,-8.2588745213436,-1.272923932370886,0.520197513541855,SATURN,-586033569.738882,1981 JUN 06 16:52:59,733.7034731156504,1407.7034962636233,11.861859610120382,39143192.89070588,0.713951469078026,-11.52866631242113,-2.758108275447741,0.4317466942063798
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.483913973057474,155.84810808669965,1.4894081120541642,11.918168347249111,-3.403973385482958,JUPITER,-648820749.8160741,1979 JUN 11 00:00:00,681.0000231479729,8.236740646568391,489622.0,419676.0,104.82289376169294,-0.39025504291253377,8.21329623418436,0.4830760290536238,-7.840128192490225,-2.478492274409109,0.4830760290536239,SATURN,-583612573.7109947,1981 JUL 04 17:22:54,754.7242604754562,1435.724283623429,11.46969032261602,47966384.1677043,0.8748818865776457,-10.795588988681107,-3.854237219182272,0.3923135766818273
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.483913973057474,155.84810808669965,1.4894081120541642,11.918168347249111,-3.403973385482958,JUPITER,-648820749.8160741,1979 JUN 11 00:00:00,681.0000231479729,8.236740646568391,559568.0,489622.0,100.63398837506315,-0.39025504291253377,8.21329623418436,0.4830760290536238,-8.000226051241972,-1.8991885525178762,0.48307602905362385,SATURN,-584204324.635895,1981 JUN 27 21:00:24,747.8752914372583,1428.8753145852313,11.567526721570932,12848712.507196825,0.2343538299465727,-11.063850923509188,-3.3528472208873854,0.3966014498337034
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.483913973057474,155.84810808669965,1.4894081120541642,11.918168347249111,-3.403973385482958,JUPITER,-648820749.8160741,1979 JUN 11 00:00:00,681.0000231479729,8.236740646568391,629514.0,559568.0,96.84249993148482,-0.39025504291253377,8.21329623418436,0.4830760290536238,-8.108301095633456,-1.3660114829440329,0.48307602905362373,SATURN,-584597335.7879848,1981 JUN 23 07:50:13,743.3265512510334,1424.3265743990064,11.628210382956889,28641053.47370951,0.5223979111921764,-11.257089035533937,-2.8869310961350756,0.39856241987462426
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.411241515015403,154.03891594404183,1.5020814330914547,11.88764043033608,-3.235223688007181,JUPITER,-648215949.8160741,1979 JUN 18 00:00:00,688.0000231479729,8.105785039223159,559568.0,489622.0,101.6506145839294,-0.34282115912678,8.085988637907642,0.45056908746328195,-7.850164531258252,-1.968668441279898,0.45056908746328195,SATURN,-582792527.3186398,1981 JUL 14 05:10:20,757.2155381647498,1445.2155613127227,11.342000629252366,22003844.21507933,0.40133866817108826,-10.796888616050468,-3.454422926931331,0.3676094781858152
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.411241515015403,154.03891594404183,1.5020814330914547,11.88764043033608,-3.235223688007181,JUPITER,-648215949.8160741,1979 JUN 18 00:00:00,688.0000231479729,8.105785039223159,629514.0,559568.0,97.88265304312313,-0.34282115912678,8.085988637907642,0.45056908746328195,-7.962568291556214,-1.448531947117524,0.4505690874632819,SATURN,-583181769.6375917,1981 JUL 09 17:02:58,752.7104187324353,1440.7104418804083,11.402651184410884,19788337.950772878,0.3609289868104057,-10.993894801093335,-3.003033174641491,0.3694900375416381
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.411241515015403,154.03891594404183,1.5020814330914547,11.88764043033608,-3.235223688007181,JUPITER,-648215949.8160741,1979 JUN 18 00:00:00,688.0000231479729,8.105785039223159,699460.0,629514.0,94.44191206904559,-0.34282115912678,8.085988637907642,0.45056908746328195,-8.035150346348445,-0.9680379698611885,0.4505690874632819,SATURN,-583415583.6740078,1981 JUL 07 00:06:04,750.0042377553976,1438.0042609033706,11.437236663722512,48129437.714766435,0.8778558984266135,-11.134674136782891,-2.5867637158042953,0.3715748218797919
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.346567188800657,152.43772134756895,1.5113899105021922,11.858695639193616,-3.08622092906056,JUPITER,-647611149.8160741,1979 JUN 25 00:00:00,695.0000231479729,7.980415217443125,559568.0,489622.0,102.63278521125834,-0.2966040065791038,7.963736591920094,0.4218442847686267,-7.706080911050793,-2.031105963396406,0.42184428476862673,SATURN,-581387976.0394487,1981 JUL 30 11:19:32,766.4719187109421,1461.471941858915,11.121489562872348,31891080.41903084,0.5816767114329784,-10.535057962356774,-3.5472798181205025,0.34189138453124424
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.346567188800657,152.43772134756895,1.5113899105021922,11.858695639193616,-3.08622092906056,JUPITER,-647611149.8160741,1979 JUN 25 00:00:00,695.0000231479729,7.980415217443125,629514.0,559568.0,98.88844298492943,-0.2966040065791038,7.963736591920094,0.4218442847686267,-7.822271880765961,-1.5235278355133515,0.4218442847686267,SATURN,-581772038.1776166,1981 JUL 26 00:38:30,762.02675507474,1457.026778222713,11.18173888040258,14422624.18098534,0.2630611598477871,-10.735056382971022,-3.1099385267764355,0.3437022019299245
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.346567188800657,152.43772134756895,1.5113899105021922,11.858695639193616,-3.08622092906056,JUPITER,-647611149.8160741,1979 JUN 25 00:00:00,695.0000231479729,7.980415217443125,699460.0,629514.0,95.46638017240154,-0.2966040065791038,7.963736591920094,0.4218442847686267,-7.899264654405996,-1.053893904460015,0.4218442847686266,SATURN,-582000892.7479472,1981 JUL 23 09:04:15,759.377975325543,1454.3779984735158,11.21623249971641,38099298.354207315,0.6949113759518304,-10.879494621164728,-2.705727247856492,0.3456997771901415
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.288671213982632,151.01144020536537,1.5178234644743185,11.831455480818494,-2.953694862619786,JUPITER,-647006349.8160741,1979 JUL 02 00:00:00,702.0000231479729,7.8579940275803875,559568.0,489622.0,103.60026038976257,-0.24914108416262337,7.844042467773427,0.39622799173996204,-7.565510321512514,-2.086654521270441,0.39622799173996204,SATURN,-579988849.1679628,1981 AUG 15 15:58:19,775.6655167605479,1477.665539908521,10.905498670230342,41664162.77256763,0.759932647866433,-10.278709226622407,-3.6299148717689587,0.318992013463848
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.288671213982632,151.01144020536537,1.5178234644743185,11.831455480818494,-2.953694862619786,JUPITER,-647006349.8160741,1979 JUL 02 00:00:00,702.0000231479729,7.8579940275803875,629514.0,559568.0,99.88002991386753,-0.24914108416262337,7.844042467773427,0.39622799173996204,-7.6849599168437805,-1.5913719215052125,0.39622799173996204,SATURN,-580366644.5255431,1981 AUG 11 07:01:43,771.2928853070722,1473.292908455045,10.965176801579046,15853132.444233427,0.28915288616469487,-10.480998600061568,-3.2063791501644836,0.3207855682309094
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.288671213982632,151.01144020536537,1.5178234644743185,11.831455480818494,-2.953694862619786,JUPITER,-647006349.8160741,1979 JUL 02 00:00:00,702.0000231479729,7.8579940275803875,699460.0,629514.0,96.47720353226754,-0.24914108416262337,7.844042467773427,0.39622799173996204,-7.765867434045802,-1.1324206430817316,0.39622799173996204,SATURN,-580589561.6455457,1981 AUG 08 17:06:26,768.7128260477825,1470.7128491957556,10.999345059615454,29127590.479383755,0.5312720929926199,-10.628460041679809,-2.813781357163304,0.32258852580767294
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.236705505752916,149.7369616345237,1.521654447093077,11.806108391390445,-2.8350192290186844,JUPITER,-646401549.8160741,1979 JUL 09 00:00:00,709.0000231479729,7.741618233953315,559568.0,489622.0,104.52765319104591,-0.20164284186901327,7.729982643569913,0.37331136429170797,-7.432247918465151,-2.134240470059436,0.37331136429170797,SATURN,-578614345.9624205,1981 AUG 31 13:46:42,784.5741186765471,1493.57414182452,10.697756382345046,51179236.926836684,0.9334826490069823,-10.031623782474236,-3.703980658803623,0.29840104240794807
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.236705505752916,149.7369616345237,1.521654447093077,11.806108391390445,-2.8350192290186844,JUPITER,-646401549.8160741,1979 JUL 09 00:00:00,709.0000231479729,7.741618233953315,629514.0,559568.0,100.83131526879333,-0.20164284186901327,7.729982643569913,0.37331136429170797,-7.5543782539284665,-1.6506546283646972,0.37331136429170797,SATURN,-578983899.402756,1981 AUG 27 07:07:28,780.296879783775,1489.2969029317478,10.756369526007061,22310292.128553234,0.40692811864416245,-10.235337863618998,-3.293518656026432,0.30013173771947393
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.236705505752916,149.7369616345237,1.521654447093077,11.806108391390445,-2.8350192290186844,JUPITER,-646401549.8160741,1979 JUL 09 00:00:00,709.0000231479729,7.741618233953315,699460.0,629514.0,97.44770271196796,-0.20164284186901327,7.729982643569913,0.37331136429170797,-7.638632136303303,-1.2019112245933723,0.37331136429170797,SATURN,-579199060.6194197,1981 AUG 24 19:21:27,777.8065879242412,1486.806611072214,10.78984360733582,21964643.28344266,0.40062366357732987,-10.384967107079525,-2.912391195730118,0.30192843303615047
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.18996775806536,148.595313942673,1.523135289428268,11.78272953678621,-2.728123438504411,JUPITER,-645796749.8160741,1979 JUL 16 00:00:00,716.0000231479729,7.6278272821791715,629514.0,559568.0,101.76963957393852,-0.15479301188363692,7.61810193472578,0.35257776781330274,-7.42636173541372,-1.705458688794192,0.35257776781330274,SATURN,-577592421.9296304,1981 SEP 12 09:38:46,789.4019431301358,1505.4019662781088,10.548933761756103,30538314.92952045,0.5570029728534329,-9.991280743678072,-3.3726942018184456,0.28150742786967
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.18996775806536,148.595313942673,1.523135289428268,11.78272953678621,-2.728123438504411,JUPITER,-645796749.8160741,1979 JUL 16 00:00:00,716.0000231479729,7.6278272821791715,699460.0,629514.0,98.40569999792511,-0.15479301188363692,7.61810193472578,0.35257776781330274,-7.5136388573738255,-1.2667553376097618,0.3525777678133028,SATURN,-577799202.9435346,1981 SEP 10 00:12:25,787.0086443580963,1503.0086675060693,10.58185382401077,18140119.57099162,0.33086634125944353,-10.142967619545026,-3.002604390891749,0.2832050377201435
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.14788317640728,147.57106566763903,1.5224852702280423,11.761346020524126,-2.6313198313924104,JUPITER,-645191949.8160741,1979 JUL 23 00:00:00,723.0000231479729,7.519038878359494,629514.0,559568.0,102.67426333963178,-0.10649522234414377,7.510870105502161,0.33381833408819384,-7.304488319855884,-1.7518451299122118,0.3338183340881938,SATURN,-576229463.8845348,1981 SEP 28 04:14:44,798.176920503927,1521.1769436519,10.349919104792447,39056452.200085945,0.7123693640190477,-9.75710929254857,-3.442335122316413,0.26452341045146444
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.14788317640728,147.57106566763903,1.5224852702280423,11.761346020524126,-2.6313198313924104,JUPITER,-645191949.8160741,1979 JUL 23 00:00:00,723.0000231479729,7.519038878359494,699460.0,629514.0,99.32996126292403,-0.10649522234414377,7.510870105502161,0.33381833408819384,-7.394244380256793,-1.3227475266085407,0.3338183340881939,SATURN,-576426015.4303513,1981 SEP 25 21:38:52,795.902018353274,1518.902041501247,10.381739589866083,19314863.912154958,0.35229306673139155,-9.909818389094156,-3.0830401785983508,0.2662323498606851
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.14788317640728,147.57106566763903,1.5224852702280423,11.761346020524126,-2.6313198313924104,JUPITER,-645191949.8160741,1979 JUL 23 00:00:00,723.0000231479729,7.519038878359494,839352.0,769406.0,93.38370687316258,-0.10649522234414377,7.510870105502161,0.33381833408819384,-7.491490433839787,-0.5496199175749835,0.3338183340881939,SATURN,-576467800.2130896,1981 SEP 25 10:02:28,795.4183981826915,1518.4184213306644,10.395418900018356,50036726.49087753,0.91264385319215,-10.102665373064012,-2.4348388334144815,0.2691585444474403
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.110002534165561,146.65216137749633,1.5198543758608345,11.741985891939649,-2.543220668200703,JUPITER,-644587149.8160741,1979 JUL 30 00:00:00,730.0000231479729,7.413934876313201,629514.0,559568.0,103.55525675777557,-0.059947570312585796,7.406925598736032,0.3166856703669122,-7.186550035688674,-1.7943352866564883,0.3166856703669122,SATURN,-574861255.9069461,1981 OCT 14 00:18:12,807.0126609852786,1537.0126841332515,10.152743283258896,47740892.35401274,0.8707690332368447,-9.525003889880365,-3.505777029308158,0.2490471728364646
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.110002534165561,146.65216137749633,1.5198543758608345,11.741985891939649,-2.543220668200703,JUPITER,-644587149.8160741,1979 JUL 30 00:00:00,730.0000231479729,7.413934876313201,699460.0,629514.0,100.23070615675917,-0.059947570312585796,7.406925598736032,0.3166856703669122,-7.278512232052462,-1.3745545548504803,0.3166856703669122,SATURN,-575046690.5959975,1981 OCT 11 20:47:37,804.8664261582949,1534.866449306268,10.183599144016155,24427705.028608855,0.44554862808651857,-9.678711526812965,-3.1567987132927264,0.25071216663293666
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.110002534165561,146.65216137749633,1.5198543758608345,11.741985891939649,-2.543220668200703,JUPITER,-644587149.8160741,1979 JUL 30 00:00:00,730.0000231479729,7.413934876313201,839352.0,769406.0,94.31378189126934,-0.059947570312585796,7.406925598736032,0.3166856703669122,-7.3814331205861405,-0.6169162201721152,0.3166856703669122,SATURN,-575066839.6332381,1981 OCT 11 15:11:48,804.6332197087506,1534.6332428567237,10.19597105450239,41521999.97279824,0.7573396723770038,-9.874938938727738,-2.525689638684838,0.2535715869125347
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.075985197357191,145.82941848679,1.51534685550455,11.724685334912856,-2.4627009951640324,JUPITER,-643982349.8160741,1979 AUG 06 00:00:00,737.0000231479729,7.311989062155334,699460.0,629514.0,101.11169887310615,-0.011892627956335389,7.305781671722324,0.300992982651919,-7.1665306454384385,-1.4196569224517794,0.300992982651919,SATURN,-573682368.7677512,1981 OCT 27 15:46:19,813.657188059293,1550.6572112072658,9.990868070761442,31279305.751391016,0.5705182598491813,-9.454274568948186,-3.2215211168750155,0.2365140076790455
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.075985197357191,145.82941848679,1.51534685550455,11.724685334912856,-2.4627009951640324,JUPITER,-643982349.8160741,1979 AUG 06 00:00:00,737.0000231479729,7.311989062155334,839352.0,769406.0,95.22461195483356,-0.011892627956335389,7.305781671722324,0.300992982651919,-7.274345938866587,-0.6771103537598055,0.300992982651919,SATURN,-573678455.978825,1981 OCT 27 16:51:32,813.7024749681616,1550.7024981161344,10.001669827503394,34103747.05329942,0.6220345994194506,-9.652953737629174,-2.6070286640775855,0.2393428968249927
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.045474207045283,145.09344887259317,1.5091152082031343,11.70938417182531,-2.3887951937263447,JUPITER,-643377549.8160741,1979 AUG 13 00:00:00,744.0000231479729,7.2150571353036,699460.0,629514.0,101.95604280513152,0.03496721232847122,7.209278354254109,0.28658745722820955,-7.060130046962304,-1.4592740712542376,0.28658745722820955,SATURN,-572330237.4876688,1981 NOV 12 07:21:50,822.30685565284,1566.306878800813,9.803212669818764,38835690.769439615,0.7083427904034054,-9.235524060989812,-3.279960920967911,0.22345094651113995
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.045474207045283,145.09344887259317,1.5091152082031343,11.70938417182531,-2.3887951937263447,JUPITER,-643377549.8160741,1979 AUG 13 00:00:00,744.0000231479729,7.2150571353036,839352.0,769406.0,96.09861064476988,0.03496721232847122,7.209278354254109,0.28658745722820955,-7.172192507291673,-0.7311441262870434,0.28658745722820955,SATURN,-572299382.8495766,1981 NOV 12 15:56:05,822.6639695196475,1566.6639926676203,9.812022367074736,28107936.805454668,0.512674140585285,-9.435841731726406,-2.6813219925048273,0.22624349337670746
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.01823679660284,144.4380156992185,1.5012226281495629,11.696093515804368,-2.3207203169510238,JUPITER,-642772749.8160741,1979 AUG 20 00:00:00,751.0000231479729,7.120023887003595,699460.0,629514.0,102.79016833726544,0.08195278860351607,7.114307179845666,0.27323477585821676,-6.955925216023545,-1.4950542792324566,0.27323477585821676,SATURN,-570972998.9890851,1981 NOV 28 00:22:29,831.0156345716326,1582.0156577196055,9.61731399128513,46595252.21422681,0.8498731532528404,-9.01949905934314,-3.331167716990832,0.21139244725162942
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,12.01823679660284,144.4380156992185,1.5012226281495629,11.696093515804368,-2.3207203169510238,JUPITER,-642772749.8160741,1979 AUG 20 00:00:00,751.0000231479729,7.120023887003595,839352.0,769406.0,96.96304094601255,0.08195278860351607,7.114307179845666,0.27323477585821676,-7.071771078947838,-0.7811124859585897,0.27323477585821676,SATURN,-570913702.9215403,1981 NOV 28 16:50:45,831.7019316496976,1582.7019547976706,9.623992140926855,24347217.98090161,0.44408058622001095,-9.220833277605003,-2.74801862691867,0.2141308509815545
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.99405436609742,143.85734013690058,1.4917423407590569,11.684794247762508,-2.2577927967693325,JUPITER,-642167949.8160741,1979 AUG 27 00:00:00,758.0000231479729,7.030188398060406,699460.0,629514.0,103.58442333517915,0.12927848328467917,7.024155172201837,0.2609216411356746,-6.858018322021721,-1.5241566534397284,0.2609216411356746,SATURN,-569644996.0056419,1981 DEC 13 09:15:52,839.3860394725948,1597.3860626205678,9.43897184135154,54238942.52258459,0.9892900868705694,-8.812436655952679,-3.37565628035804,0.20023557008727033
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.93802836564744,142.5165212590029,1.4543928722172978,11.662506793530483,-2.094563898070846,JUPITER,-640353549.8160741,1979 SEP 17 00:00:00,779.0000231479729,6.778966721020098,1049190.0,979244.0,92.85616825871939,0.2674298038830685,6.7698267861987365,0.22872776298282732,-6.774742829276803,-0.07023540632322134,0.22872776298282735,SATURN,-564540652.8165183,1982 FEB 10 11:08:15,877.4640856430073,1656.4641087909802,8.830684559231216,43748810.51844807,0.7979555379468926,-8.533174848747972,-2.2659385552641655,0.17731116464283841
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.924348238351225,142.19008090946997,1.4391676763650132,11.658801041024308,-2.0472507405265747,JUPITER,-639748749.8160741,1979 SEP 24 00:00:00,786.0000231479729,6.701121897320922,1049190.0,979244.0,93.62138312994041,0.3135760789907973,6.690186932147521,0.21932518861557387,-6.696634536061353,-0.10962223690037454,0.21932518861557387,SATURN,-563128817.0217686,1982 FEB 26 19:18:51,886.80477771187,1672.8048008598428,8.657814949387138,38143460.63000537,0.6957168728813191,-8.341069431313128,-2.3142712930428893,0.16872706375296484
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.912998974298887,141.91954456164632,1.422582463315642,11.656936891471275,-2.002904392368529,JUPITER,-639143949.8160741,1979 OCT 01 00:00:00,793.0000231479729,6.628189985132677,1049190.0,979244.0,94.3439601976223,0.358886312856038,6.6151173133314565,0.2105374653598039,-6.623297560415569,-0.14319874610536815,0.2105374653598039,SATURN,-561732563.2814902,1982 MAR 14 23:09:45,895.9651219280547,1688.9651450760275,8.49007726117852,33730681.14246895,0.6152300713411193,-8.154832672101064,-2.3567553382448505,0.16068685841720548
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.903834500752826,141.7012758213133,1.4047196505323036,11.656823183823935,-1.9612526063173192,JUPITER,-638539149.8160741,1979 OCT 08 00:00:00,800.0000231479729,6.556709501681229,1049190.0,979244.0,95.05747734237761,0.40349560591451894,6.5411578442164995,0.20220000615612554,-6.551261754438242,-0.17471139568478167,0.20220000615612554,SATURN,-560318456.1137004,1982 MAR 31 07:58:12,905.3321030367331,1705.332126184706,8.322178625219124,30778175.807993215,0.5613779104585008,-7.969039645951155,-2.393667094409677,0.153042583789876
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.896777963458414,141.5333259118297,1.385597155287659,11.65843823178448,-1.9220469377084541,JUPITER,-637934349.8160741,1979 OCT 15 00:00:00,807.0000231479729,6.489736481457147,1049190.0,979244.0,95.73078828398457,0.448938631726989,6.471270910819825,0.1943875059669033,-6.48375637573519,-0.19949024134787058,0.1943875059669033,SATURN,-558931192.6512709,1982 APR 16 09:19:15,914.388393111149,1721.3884162591219,8.16108420252471,29638366.091516655,0.5405883743616366,-7.79137399274817,-2.4241458101547604,0.14595806567283254
EARTH → JUPITER → SATURN,-707659151.816059,1977 JUL 30 00:00:00,11.891759639725562,141.41394732900582,1.365222014113499,11.661759615832981,-1.8850673313472606,JUPITER,-637329549.8160741,1979 OCT 22 00:00:00,814.0000231479729,6.425166592368246,1049190.0,979244.0,96.38433098985814,0.4923900209121044,6.403543045115532,0.18696062779008632,-6.418582985443481,-0.22271938020020687,0.18696062779008632,SATURN,-557526081.8365009,1982 MAY 02 15:37:46,923.6512497635792,1737.6512729115523,7.999721241131671,30248902.507106546,0.5517242408724019,-7.613913131437406,-2.4504081634381425,0.13916391520070012
